index,tweets,label
80,si fuera   vieja  seria  como  tipo lesbiana  pero   con  la  gente  ekivocada  jhajhjah por ke no  seria lesbiana jahjahajhaja,NP
81,"Ya estoy acostumbrada al dolor, a tanto drama y a todo 💅 nobody can drag me down 💪 desde el 2012 #HarryBeCareful  #LouisIsGoingToBeADad",NP
82,"Iglesia, Estado, heterosexuales, homosexuales… en México, todos atacan a transexuales: ONGs url",NP
83,"Mejor me calmo, después estoy de marica",NP
84,@MonyWTF el ántrax es gay jajajajajaja xddd okno,NP
85,Pues me vine a la fiesta vecinal de mis amigas lesbianas,NP
86,@JayMaverik Las drags nos están barriendo 💥 url,NP
87,@FD1340AM no embarres  con los taxistas gays como Carmelo nieves url,NP
88,@11PatoLopez Tu eres mas joto callate,NP
89,"Pero mis amigas trans estuviron la semana url
*ay, es un chiste. Ríanse* url",NP
90,"Qué los gays, las lesbianas y los ""Queens"", como cuando no tienes idea de lo que lees pero lo haces porque te lo pidió tu jefa.",NP
91,@Emperador_Gay Pues si pero ellos solo están viendo por sus intereses y no se preocupan por la comunidad que gracias a nosotros se hacen las marchas,NP
92,Recap | ES —   Los puntos clave de la propuesta para el matrimonio homosexual url,NP
93,"Creen que es muy joto cantar a todo pulmón ""Too much"" de las Spice Girls en la oficina? #EsQueAsiAndoOrita #YaSeHabranDadoCuentaQueSoyGay url",NP
94,"Mens Underwear. ""Lo mejor está dentro de ti"". 5560743631 #whatsapp #men #underwear #menudeo #mayoreo #gay  #menstore #bulge #bathingsuit url",NP
95,UNA MUJER TRANS EN MISS UNIVERSO - mi opinión | Sebastián Elvira url vía @YouTube,NP
96,"Almorzando andamos!!! (@ Gay's Home - @sergioherlo in Mexico, Distrito Federal) url",NP
97,"@MawSaldivar Era genial debería estar en Youtube, personajazos: el chino, las drags, el mudo, Chaplin, el alien, la legisladora Carmelita",NP
98,"💦💦ULTIMO DIAS CDMX💦💦

🍆🍑ESCORT TRANS🍆🍑

🏠🏠CON LUGAR🏠🏠

WhatsApp y llamadas 5582285117 url",NP
99,"Bien, entonces que se permita también la ayuda a los chicos y chicas con tendencia homosexual que NO QUIEREN seguir con ese tipo de vida. Que nadie nos obligue a negar esta ayuda. url",NP
100,"Si una lesbiana te dice que ""le vale verga"" imagínate que tanto le vale. #LGBT",NP
101,Jajajaja IMPONER el matrimonio entre homosexuales. Wey si tu no eres gay no tienes porque sentirte obligado a casarte con otro wey. A menos url url,NP
102,@yoyaque Una postala Candelario para gay.,NP
103,"@SoyMikeRojo Pues perdón pero si defiendes a esos dos ""personajes""

FÁCIL Y SENCILLO, ese par no representa a toda la comunidad LGBT+, si la diversidad es chida y hay de todo, masculinos, afeminados, término medio etc.",NP
104,"El próximo episodio estará disponible mañana desde las 7:00 am, escúchalo en spotify, iTunes, google podcast o YouTube!! :) 

#podcastmexico #fiestasinbotana #pride #queer #gay #animales #homosexualidad #guadalajara… url",NP
105,"@92clownKG Dime, ¿donde vas a conseguir buenas drags pagando tan poco? url",NP
106,@beltrandelrio Si las miradas fueran puñurl  😆😆,NP
107,"@diego_yeyo24 @LaGrupaOficial Pensé que ayer ya había cerrado este tema pero url jamás hablé mal del desempeño de las dragas ni de su trabajo, hable de la pantalla que intentan mostrar u que aquí si están involucradas las Dragas, ellas se merecen lo mejor, aprende a leer.",NP
108,@PediatraConTOC Si url SAME deberiamos hacer una gay party 😍,NP
109,Ester Expósito está muy aykermosa y aún así no siento atracción física por ella. Creo que me estoy volviendo asexual a la verga.  😂,NP
110,Amo a @ladygaga y soy joto 🤩🤣,NP
111,La transexual y la lesbiana odnt url,NP
112,"Recuerden que pedir evidencias constantemente para comprobar es INDIGNANTE para quienes somos intersexuales, incluso por personas LGBT, ONGs y heteros
#NoMásComprobacionismo 
#VisibilidadIntersexual 
Testigos tengo de ello y me ha defendido @Uritzen GRACIAS SIEMPRE url",NP
113,"Ya es Viernes y toca #ROT ♦️ Edición Especial Día del Niño 🎠 Show Drag: #DeseosFab #DiddyRex 🏳️‍🌈 Cover $20 Promociones en Botellas 🍾 y litros!
Reserva al 2291726522📲 #EnjoyRot #Veracruz #AntroGay #Queer #DragMexicano #Todassonsecretas url",NP
114,@tentadorlive1 @chicastravestis @PlaceNatalia @cswmex @HotelMazatlan_ @TravestisMexico @Transex_Mex @MexShemales @travestiscdmx @_Travestis_ @Amortrans @AmoTransexuales @cornudaso23 @CLUBMARGOT1 Que delicioso y toda la leche que a de tener wow wow,NP
115,Que te digo que bi te haya dicho ya. Me gustas. Quiero salir url,NP
116,Acaba de publicar una foto en Jotas Room url,NP
117,@hanniag16784996 Ay no manches yo huniera sido feliz en esa boda aún que me fuera de draga jajaja,NP
118,"No soy experto pero, sin ánimos de demeritar el trabajo de este joven (sé que se le adjudica un gran talento y carisma) pero siento que su aspecto más que de drag queen es de mimo o payasito o un artista de otro tipo. url",NP
119,soy bisexual pq soy bi chota,NP
120,"La Zowi en drag race España, que nivel 💕",NP
121,"Excelente fin de semana
.
url
.
url
.
#TeamCharlyDiaz #arms #axilas #armpit #armpits #axila #gay #chest #pec #pecs #chestworkout #chestday #abs #hairy #furrychest #furry #muscle #muscleup #bearded #barba #masculine #onlyfans url",NP
122,"Les falle otra vez sociedad. No hice una publicación super chingona, emotiva para salir del closet Queer 🥺.

Ya chingue 🤦🏻‍♀️",NP
123,Con muchas ganas de un trío o inter 🥵😈 Algún chavo bi act/int?? url,NP
124,"@8d6fb378f2f14e4 No porque soy un hombre maduro y soy soltero y no soy hay, ni joto u homosexual. Hay y habemos excepciones a la regla.",NP
125,"Jajajaa wey me desaparecí un día y los gays perdiendo el tiempo en defender si les gusto o no una canción, ah pero ya viene el día de la comunidad, y así todas bien unidas, pinches jotos doble moralistas.",NP
126,mi papá me esta explicando las leyes de los homosexuales y lesbianas para explicarme como aprueban leyes los diputados.. jajaja que lindo,NP
127,"Mariano Matamoros fue un hombre trans, propone una teoría – Noticieros Televisa url",NP
128,"Cuando me incomode por que mi ex quería vestirse drag y yo no quería verlo afeminado.

Por que su masculinidad solo me interesaba como un consumo sexual, y no veía más allá de la persona y su expresión. url",NP
129,@MarianAcedo1 E we tu eres la lesbiaNa?,NP
130,"Soy la fantasía de todo hombre  
Soy sexoservidora 20 años con lugar en Monterrey a apodaca fresnos 4 sector con 3 servicios activa, pasiva, Inter mándame whsssap : 8130426261 ven vamos ah cumplir tu fantasía con una mujer trans sexi y bonita $$😛 tengo lugar muy cómodo url",NP
131,Entonces las frozens sí son lesbianas?,NP
132,Gay Wedding Cake para nuestros alumnos #bodasigualitarias #inibep #institutoinibep @ El Angel De… url,NP
133,"¿Alguien sabe quién es la mamá drag de la @chef_betty?

#LosMasterChefs
#MasterChefLaRevancha
#MasterChefMx",NP
134,"Ataque #TransFóbico en #Querétaro 

Denunciamos este👇 ataque MACHETE EN MANO a una mujer #Trans en #Querétaro y demandamos un Pronunciamiento de la @SSPMQueretaro respecto a este caso.

Hay que poner un límite al #Odio!!!!

@LuisBNava
@CNDH
@raulalbores 
@DDHQRO 
@QroInmupred url",NP
135,Bautiza obispo a hija de matrimonio gay en Monclova url url,NP
136,"@NeuroticMariana Según tu analista, ¿a los albañiles les gustan lesbianas?",NP
137,"@ChinitaShine85 @CancunReportes Normal = le encanta los chacales y mayates.
Es super homosexual. Y de los que pide besos.",NP
138,Ay amigos ando muy cachorra y el vato 0 es gay y 0 va a querer nada. Pero wey si me mama bien cerdamente,NP
139,"MWES -  54% de los chilenos cree que homosexuales tienen derecho a casarse - En cuanto al matrimonio homosexual,… url",NP
140,"Detesto leer cosas como “ era más que evidente que era gay” con la salida del closet de @pabloalboran, dude se aplaude el valor, las batallas internas que libro para poderlo hacer !!! Pinches jotas tóxicas alv",NP
141,"Sobre el goce #lésbico 
Ahí les va pues 
#Queer #Lencha 
url",NP
142,"@novedadesqroo Hoy clausura Queer film festival, presente director Alan Coton con las peliculas Nesio y Polos",NP
143,url transexual mexicana url,NP
144,"Bien fregon para las fotos pero ya no aguanto 😭🐷 🤳😵
.
.
.
#gymmotivation #gymgay #gay #Gaymedellin url",NP
145,"Estoy escuchando una canción que se llama, Caballo Homosexual de las Montañas. What? url",NP
146,"Qué injusta es la naturaleza, por no darle la oportunidad de ser padres naturales a lesbianas y homosexuales; ¡intolerante y retrógrada!.",NP
147,"@burritaburrona Y el comentario viene de una persona la cual nunca ha estado en el ámbito del entretenimiento y puede que nunca se haya puesto en drag, 
CHOICES url",NP
148,"@r3mler Hey man 💕
No creo estar delimitando (porque pues ni siquiera creo que va a ver mi tweet) me refiero a sus imágenes tal cual señora fodonga, no a su visibilidad queer, peluca y tacón",NP
149,"Durante la pandemia y poco antes, tolere, aguanté, soporte, ame a gente con tantos demonios( ansiedades), cómo buen ""MARICON AGUANTE PALO"".
Mi estimade al menos  les dejo porno pobre aquí en @piratasdelano para motivar al mundo a seguir vivo.😎Un beso con cubrebocas😷 les mando. url",NP
150,"Draga en Ciudad Madero, Tamaulipas url",NP
151,"Buenos días alegria, hoy es viernes, de travestis 🥰",NP
152,"Detienen a Caro Quintero, la inflación en México va al alza y hay una epidemia que afecta principalmente a hombres homosexuales lo cual fomenta estigmas a la comunidad LGBTQ+. 

Bienvenidos a 1980.",NP
153,"Ahora si vi completa ""Milagros inesperados"" &amp; lloré cual marica que soy.",NP
154,"Si un grupo feminista exclusionario no me permite participar, entiendo que mi socialización ""masculina"" puede generar problemas porque se están discutiendo temas inherentes a ser mujer. El si aceptan o no a personas trans (en base a lo material) ya será su prerrogativa.",NP
155,"No entiendo que tiene que ver la mención de la orientación sexual, cuando tú trabajo será en función de los Méxicanos 🙄 de todos.! (No tengo nada en contra) o te eligieron por lesbiana.? Es pregunta y sería.! url",NP
156,Believe de Cher es el himno de los broken-hearted (sobretodo drags) pero igual la amo.,NP
157,¿Qué sería de la homosexual reprimida de los heterosexuales si no estuviera un gay para proyectarse?,NP
158,"Para las europeas, mientras ustedes andaban bien agusto dormidas, nosotras las de latam estuvimos como locas usando #LT369, ahora que es de noche acá porfavor usen como locas el hashtag para las que no pueda twittear durante la noche",NP
159,@Oshortty Ya evitamos la pena de hacer desfiguros en tuiter joto. 😂,NP
160,Busco una chica para pasar un rico momento juntas 🔥🤤#lesbianas #hot #lesb #LesbiIndonesia url,NP
161,"@carolamiografia Hermana, andas bien ligadora con las Jotas, eres Traveco vdd?",NP
162,"@vickrpb Por desgracia, hay mucha distorsión dentro de la comunidad, ósea, que aunque sí hayan sido gays o trans o lo que sea, cuándo cometen un acto negativo de cualquier índole, con lo primero que se escudan es que están siendo discriminados 🙄😒",NP
163,"MWES -  Tilda Swinton quiere un superheroe LGBT de una vez - La actriz inglesa se define como queer, y ha trabajado… url",NP
164,Hoy volví a ver a la chica trans de la uni y me aseguré de devolverle una sonrisa. A veces me dan ganas de decirle que todo estará mejor pero no nos conocemos.,NP
165,"Hola como amanecíste ? 
url

Videollamadas $900 
25fotos $500
🔄🔄🔄🔄🔄🔄🔄🔄
#transgenero #transmonterrey #TransMexico #trans #tranny #fetiche #fetichetrans url",NP
166,Yo creo que soy lesbiana y no me he querido dar cuenta.,NP
167,"@PauRguezMont @Vict0rPineda Pues si ya es trans la MissU , sigue siendo hombre? Digo, no he visto un hombre con vestido en eventos que se vea mejor que una mujer",NP
168,"🧐 si hablo de género, quiero hablar del multiverso trans #mecansoganso url",NP
169,"Esos que dicen que solo recuerdan, pero no olvidan, son unos putos url",NP
170,@PrettyXombie @albornozmx pues podríamos cambiar la audiencia. Ahora será para homosexuales que no se aceptan así mismos,NP
171,No me encuero en frente a los gays por que se les url url,NP
172,"@XSeRcHX Oí el joto, si entraste a hacer cruising.",NP
173,"@PJCamacho3 Es una respuesta muy larga y complicada, para esto debemos entender que no todos los hombres homosexuales somos iguales y para eso solamente usaré dos grupos, los masculinos y los afeminados. Y de ahí parte gran parte del problema, ser femenino es algo malo en un país misógino",NP
174,"@marlonelchigui Es la mejor para la corona creo yo, porque si se basan en el récord que ahora no estuvo sencillo después del episodio 5, considero que Shea ha demostrado una evolución no en sólo su drag, también en persona y evolución emocional.
Esa forma de contestar la hace merecedora de AS5👸🏾",NP
175,"☠️Leather Neck☠️☠️Falda a Cuadro☠️
🌿$100🌿🌿$200🌿

#sexygay #vil #mexico #arnes #cdmx #harness #todxslxscuerpxs #vilharness #lgbt #gaymexico #bisexual #lesb #gaycdmx #transexual #arneshombre #unisex #arnés #arneses #lenceriahombre #lenceria #gayfetish #fetiche #fetish url",NP
176,"@AviescWho La neta si, cuando yo te conocí en gdl drag project fuiste super amable y buena onda me hiciste la noche. La gente es mierda y que bueno que vean que nadie tiene que soportar sus comentarios cagados e inapropiados",NP
177,"@cesardtg Se llama Ruby Rose, pero se me ha hecho interesante que hacen un montón de énfasis en que es BATWOMAN LA LESBIANA",NP
178,Defensores de los derechos de los homosexuales protestan contra Trump url #NetNoticiasMx url,NP
179,Ayer por primera vez tuve que decir que era lesbiana para q un vato castroso me dejara de molestar en el antro,NP
180,"Como dijo diputado @EnriqueV01 en su intervención de hoy en el @LegislativoJal es urgente que se agenden para votación en el pleno las iniciativas de reconocimiento de identidad de personas trans y la prohibición de las terapias de conversión, ya basta de ignorar derechos LGBT+ url",NP
181,@montsee_Ad es lesbiana y le gusta lamerlas,NP
182,"Agradece la comunidad gay #Durango que los diputados locales ""ya se van"", reporte de @veronicaTV10 @canal10durango",NP
183,@martinezmau Ni aguantan nada Murl Tienes que superar ese url Así que ve pensáurl ÑACA ÑACA... Mau Rurl Agárrense heteros gays y demás 💅💅💅💅 url,NP
184,"Para que una foto tenga exito en el Twitter Homosexual Gay Latino debe tener una sola cosa, PELOS.",NP
185,@INSABI_mx @SSalud_mx Bonito día. A la población #trans nos van a proporcionar la #TRH?. Gracias.,NP
186,"Ya no solo me hablan amigas de mi ex, también sus “amigos” gays, también sigo siendo el perro yo??? 🤔🤔🤔",NP
187,"¡A VER YOUTUBE!... Ya sé que sabes que soy url 

¡¡¡Pero, NO TENGO MAL GUSTO!!!

¡¡¡¡¡DEJA DE PINCHES RECOMENDARME LOS VIDEOS DE LA QUIMERA HORRENDA DE SAILORFAG!!!!!

¡¡¡ESTOY COMIENDO, CARAJO!!! url",NP
188,Mi avatar es lo más maldito homosexual que he visto.,NP
189,"Me volveré asexual, de nuevo. Demasiadas rameras en éste mundo.",NP
190,"Ya me me les voy de #Mexicalli amigo y me iré a #Tijuana por si me ven me saluden y si me ven la 🍆 pueden tocar con discreción Mande inbox los que quieres colaborar manden mensajito por aquí 
#Men #Boy #Gay #Chacalito
Hoy toco hacer pecho con brazo y ustedes 
Cuántos RT para mí url",NP
191,Los hombres mi facultad si no son gays son bien perros 😓,NP
192,@paulettejong A los hombres gays nos dicen “jota liosa”.,NP
193,"Ya sé, porque me pone muy mariquita 😭😭 url",NP
194,"Este 20 Noviembre te invitamos Día Remembranza Trans.

-6.30 a 7.30 Acto cultural frente Hemiciclo a Juárez.
-7.30 Caminata al Zócalo de la CDMX donde se pondrá un altar en honor y recuerdo de personas trans fallecidas o asesinadas, pronunciamiento.

 trae flores y veladoras. url",NP
