,index,tweets,label
2222,1421,muriendo de calor gay gayboy mexicangay selfie instaboy instagay en iliatenco url,1
2223,1422,maldiciento lavadero munecas maniguis jajaja lo ponia porque se me hizo tan ironico que ricardito en su afan ser tan queer tan relevante termino viendose como un personaje que hace mofa a un homosexual del los,1
2224,1423,mi hermana me decia carnal y yo me enojaba todavia me pregunto como no se dio cuenta que soy gay,1
2225,1424,donde esta su puto griezmann,1
2226,1425,yo cuando alguien que se le sale lo gay habla de su vida heterosexual url,1
2227,1426,ayer por decirle a un wey de instagram que no le iba a pasar nudes y que no queria salir con el me dijo que era una gay fit basica no habia escuchado este sobrenombre y que instagram estaba lleno de gente como yo ademas de que me veia bien afeminado jota en mis fotos,1
2228,1427,jackskinripper jtsone puro homosexual iba a los arcos,1
2229,1428,rod poot invita el desayuno maricon,1
2230,1429,sasheell wey que sad vamos a volvernos lesbiana ahora si,1
2231,1430,yo vivo mi vida homosexual tal y como es y pues nada es la cosa mas chula de la vida,1
2232,1431,es se debe bautizar a los ninos de parejas homosexuales url,1
2233,1432,prefiero comer que tener sexo pablo kesadas asexual verano del,1
2234,1433,recap es un joven es brutalmente atacado en plena calle por cuatro menores por ser homosexual la pasada noche del de febrero saltaba la noticia a traves de las redes sociales de que un joven habia sido agredido por ser homosexual aun no se ha url,1
2235,1434,quiso decir travesti url,1
2236,1435,deniseramosm ramirez claudia creo es el epitome del gusto gay,1
2237,1436,a darle bien duro a las tortillas de septiembre lencha,1
2238,1437,sexy girl hot x yo quiero cogerte y meterte mis bolas de tus ricos hoyos se puede mi perra putita,1
2239,1438,ser homosexual es una actitud frente a la cama ser puto es una actitud frente a la vida,1
2240,1439,x d jajajajaa ya me voy vestida ahi luego te insulto mas x d ya ve a atender a tu cabron,1
2241,1440,linajoplinm y que hacen las lesbianas tengo muchas dudas hablando de sexo no se por mas que imagino de todas formas usan algo viril perdon solo es una duda,1
2242,1441,mwes pareja de lesbianas convoco a un tortazo porque las echaron de la biela url,1
2243,1442,playlist de hoy enlaoficina musica cristiana musica muy gay musica mas vieja que chabelo,1
2244,1443,gared towers no lo niegues asi te queremos te vas a ver divina de drag,1
2245,1444,ceiich unam ceiich muchas felicidades por este foro tan pertinente y necesario el feminismo si tiene historia y genealogia seguramente la sra buttler y otras ideologas queer son morenas y pobres defendamos la libertad de catedra de pensamiento de investigacion y expresion no a la censura,1
2246,1445,gracias a nuestros clientes de playa del carmen por su compra url envios rapidos seguros y a tiempo whatsapp poppers gay venta lockerroom ram blueboy rushyelow quicksilver huff sniff cum sexy junglejuiceplus rushgold bolt url,1
2247,1446,ya estamos aqui jueves de lennys lenchas lesbianas at kinky bar in mexico city df url url,1
2248,1447,acabo de leer en facebook que solo los homosexuales los animalistas y los que odian a los ninos apoyan el aborto y pues que verg enza con su pensamiento retrograda,1
2249,1448,seguros que maluma no es gay,1
2250,1449,recordando mis etapas de lesbiana url,1
2251,1450,stigmabase arbitro profesional revela preferencias homosexuales el arbitro ingles ryan atkin revelo url,1
2252,1451,que raro de la cantidad de enfermos por coronavirus solo hombres y url discriminacion y los transgenero gay lesbicos etc etc,1
2253,1452,siento que los algoritmos de mis apps creen que soy un hombre gay de lt anos no es queja,1
2254,1453,jotas lograron el hashtag de cumple regina ese es el poder de siempre,1
2255,1454,joto ddiamantes anthonyso off si kiero,1
2256,1455,que puto url world series url,1
2257,1456,mucha mierda a mis feminosas y listo para la temporada de la mas draga hoy mexico va levantar el evento la mas url,1
2258,1457,amo mi vida playense beach life yolo rivieramaya instalike instagood instagram instadaily instalikes insta instaboy gay gay gayhot gayboy gaymale gaygram gaygram gayteen gaylatino url,1
2259,1458,alguien olvido en los camastros del club una botella nueva de agua de aloe vera mi daniela castro interior estuvo apunto de salir pero me dio miedo que me cacharan si a ella actriz inmortal la descubrieron que podia esperarme a mi joto asqueroso,1
2260,1459,alan magarret anque cierto twittero diga que somos lesbianas,1
2261,1460,quien quiere culo mira el final gay veracruzgay gayveracruz jarocho gayjarocho jarochogay url,1
2262,1461,en algun momento pense que era gay jajaja url,1
2263,1462,kopke nova es el joto canadiense,1
2264,1463,si tiene pantalones ajustados y url querida es gay y segun tu es tu novio,1
2265,1464,le di un beso a alex xx strecci mientras sonaba amor igual de fondo no soy gay pero no me pesa darle un beso a un amigo que quiero mucho url,1
2266,1465,recap es diputada de santander afirmo haber rescatado varios hombres de la homosexualidad algo que genero bastantes reacciones como la de la representante a la camara angelica lozano que se expreso frente al tema diciendo ser homosexual no es url,1
2267,1466,que pedo con ajand the queen tan cursi tan hallmark para maricas con esos malos de caricatura con situaciones inverosimiles que se solucionan con show url la amo que gran show,1
2268,1467,me dieron bisexual soy curioson aventurero me dieron aries soy acuario me dieron tengo me dieron tengo tu fruta favorita platano es mango dejen un emoji y les digo que pienso segun su cuenta,1
2269,1468,se que yo no soy la persona mas varonil del mundo url la verdad es que no me siento nada atraido por un chico url surl,1
2270,1469,y estaba de nuevo en el cumbres y me puse a llorar del dolor tan grande neta ridicula marica noaguntas,1
2271,1470,me dejaron el pelo como una lesbiana melancolica,1
2272,1471,estoy empezando a pensar que soy super adicta a la verga sera bueno que me guste tanto la verga o no nenatravesti travestidecloset pasiva femenina cachonda mamadora putita sexosa vanessaguzmants vanessaguzmants nenas trans com nena travestis,1
2273,1472,ragaa estamos contigo chulaa eres la drag mas digna de toda la temporada tienes un carisma y versatilidad que ninguna iguala fuiste constante y nos tenias al borde del sillon a todos en nuestras casitas tu puedes ragadiamante url,1
2274,1473,gay pride mex uff que rico te invito a seguirme y ver el material que tengo todo es de chales mayates o bisexuales caseros de chiapas,1
2275,1474,tal vez si cambiamos la palabra homosexual del mensaje de kikanieto entendamos por que esta mal yo creo que dios hizo al hombre ario creo que ser negro esta mal pero los tolero ya entiendes el error,1
2276,1475,gay o bi hagan sus apuestas,1
2277,1476,siento que nunca me voy a poder llevar bien con una lesbiana s,1
2278,1477,con tanta pinshi morra buena en instagram es imposible no ser turbo lesbiana,1
2279,1478,elan saludos mi dona marica mayor,1
2280,1479,gainfante you tube su ignorancia al respecto del tema que tocaron y su falta de empati a y respeto a las mujeres trans son imperdonables este tipo de discursos de odio es el que provoca discriminacio n y violencia a la poblacio n trans,1
2281,1480,orgyfiestas mie rcoles de junio tardeada trans tvs y admiradores swingers singles cuarto oscuro privados vip cuarto de trasformacio n renta de vestuario zapatillas pelucas maquillaje musica baile barra libre toda la tarde url,1
2282,1481,yo me eche todo queer as folk cuando iba en prepa,1
2283,1482,lo que cansamos los mayates,1
2284,1483,quien viene a verme puebla travesti closet url,1
2285,1484,del domingo en drageartemx terminado el show me topo con la tia tia chelsea green la que me grito bien fuerte cuando traia las espalderas haciendo show con tony graham drag queen love url,1
2286,1485,jorge martens pues hoy se fue solito c la jota de alan se fue a fajar con la randal atras del ch y lo abandono,1
2287,1486,ru paul s drag race llega a mexico la productora del reality show anuncio el inicio del casting aunque hasta ahora no hay fecha para el inicio de la emision el registro del casting cerrara el proximo de agosto urban pop mx la vision del entretenimiento dragracemexico url,1
2288,1487,balebertha heyteddypicker pensaba que era homosexual perdon jajaja,1
2289,1488,mi mejor amigo es gay tengo amigas bisexuales lesbianas y demas asi que aun siendo hetero siento este triunfo como propio por verlos felices realizados y con los mismos derechos que yo y los cuales a mi no me han negado por mis preferencias sexuales,1
2290,1489,gay culture es saber que cuando alguien dice obvio no es que seguramente si,1
2291,1490,las senoras se las dan de muy homofobicas pero bien que se dejan cortar el cabello por gays y bn que se saben todas las de juan gabriel,1
2292,1491,mtz no porque eres weris puto jajajaja,1
2293,1492,i lazca bakeneco raga dgabriell diana tu me platicaste y hasta te mordias los url marica,1
2294,1493,que buen partido marica,1
2295,1494,se acuerdan cuando tiziano ferro le dijo a las mexicanas bigotonas y tiempo despue s dijo que era gay y le deci an que le gustaban bigotones,1
2296,1495,articulacion sin la cual no existiria hoy la ley de identidad de genero en el estado ni las colaboraciones entre personas trans que no sean solo mujeres trans como existen hoy en la ciudad,1
2297,1496,desde la secretaria nacional de la diversidad sexual de partido morena mx presentamos nuestra propuesta como diputada federal por el dtto de veracruz siumin rico gil una mujer lesbiana comprometida con los ddhh de las poblaciones lgbttiq accion afirmativa lgbttiq url,1
2298,1497,alguien que de y busque discrecion mayores de anos no flacos ni afeminados yo de bi curioso en leon gto manda mensaje leon leongto cruisingleon,1
2299,1498,mwes primer hombre gay que contrajo matrimonio en francia postula candidatura legislativa francia es un pais de url,1
2300,1499,brujo rey angmar laurelyeye transexuales hacen un cambio no solo en la expresion de genero sino una reasignacion de su sexo,1
2301,1500,que buena noticia sin duda ayudara a las personas trans que son derechohabientes un llamado urgente a la direccion del isste mx ya surtan medicamento y material de curacion a toda la republica sobre todo el tratamiento antiretroviral en yucatan y asignen un infectologo url,1
2302,1501,del aburrimiento me pinte las unas y descubri que hasta para ser vestida soy inutil url,1
2303,1502,jorgemoraguz pues no te llegan es gay d,1
2304,1503,eso no era ley de lenchas en esa etapa,1
2305,1504,en flamingos quien activo para trio con trans pasiva solo paga su extra horita,1
2306,1505,drag mommy en santuario de nuestra senora de guadalupe url,1
2307,1506,adolfo kastillon ojala comprendas que no eres mas ni menos gay que otros por esos motivos eres homosexual gay desviado y demas calificativos que la gente usa en contra de la comunidad para referirse a todos no porque quieras o pretendas ser diferente y juzgar a otros es menor tu nivel,1
2308,1507,como le digo a mi amigo que su novia es lesbiana,1
2309,1508,pansexual todos lo somos verdaderamente asi como todos somos genero fluido es mi teoria url,1
2310,1509,im pauloz si supongo que es trabajo de letal el maquillaje y aunque criticaron mucho el que no habia drags yo siempre estuve a favor por el talento de los ojala hagan mas funciones,1
2311,1510,omar nombre joto alchile ni dios lo mande y eso que no creo en eso alchile,1
2312,1511,este cabron siempre me da justo aqui aparte amo lo joto que es btw url,1
2313,1512,mi prima se la esta rayando de una manera impresionante al joto de su ex jajajaja pero neta muy directamente y en publico damn gurl,1
2314,1513,puta como te voy a contestar si solo me quieres meter la vg jajajajjaajajajajajajajajajajajajajajajajasjsjsjs url,1
2315,1514,ex alcalde de roma pide reconocer al matrimonio homosexual url felgtb gay sonora,1
2316,1515,en alsuper hay mas homosexuales discretos con lugar que en grindr,1
2317,1516,el club de las lesbianas en el gym que no me dirigen la palabra creo que tienen un interes en mi y no es nada sexual,1
2318,1517,ser lesbiana no me hace menos mujer,1
2319,1518,recuerdas cuando las terf decian que no eran transfobicas porque aceptaban chicos trans,1
